osm_id,name,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
246860640,Bread & Roses Bakery,bakery,NA,NA,St-Laurent Boulevard,323,NA,NA,-75.65155162723586,45.450130189245584
251732287,Pete and Gus Meat Market,butcher,NA,NA,Jockvale Road,2201,NA,K2J 4J9,-75.77735309087146,45.275819246005675
252507132,The Merry Dairy,NA,ice_cream,NA,Fairmont Avenue,102,Ottawa,NA,-75.72180814535452,45.40123328989644
258320391,Di Rienzo Grocery & Deli,deli,NA,NA,Beech Street,111,NA,K1S 4P1,-75.71215791131566,45.40003612056286
273585161,La Cigale,NA,ice_cream,NA,Chemin Scott,14,Chelsea,J9B 1B5,-75.81126954975564,45.504415599733896
307096738,Slipacoff's Premium Meats,butcher,NA,NA,Laperriere Avenue,1620,NA,NA,-75.7467631649417,45.375629045852776
313072133,DavidsTea,tea,NA,DavidsTea,Campeau Drive,8555,NA,K2T 0K5,-75.93708260757585,45.29802197506047
342360453,Desormeaux Meats Inc & Slaughter House,butcher,NA,NA,NA,NA,NA,NA,-75.15352497307198,45.21872445707688
349859058,Mighty Fine Bakehouse,bakery,NA,NA,Madawaska Street,79,NA,K7S 1S1,-76.35542245104358,45.435162150126075
353283939,Café la Brûlerie,deli,NA,NA,Boulevard Saint-Joseph,69,Gatineau,J8Y 3W2,-75.73373655545542,45.427814365565304
357958094,Menchie's,NA,ice_cream,Menchie's,Innes Road,4471,NA,NA,-75.48672424535332,45.46171695121117
358272199,Pâtisserie L'Étoile,bakery,NA,NA,Boulevard Gréber,30,Gatineau,J8T 3P5,-75.70015082129181,45.45959779210481
368196629,La Bottega Nicastro,deli,NA,NA,George Street,64,NA,NA,-75.69183375436225,45.42683084153709
371771762,Caf'Noisette,coffee,NA,NA,Boulevard Gréber,52,Gatineau,NA,-75.7003619006742,45.46178050320846
376720761,Patisserie Et Boulangerie Edde,bakery,NA,NA,Boulevard Fournier,25,Gatineau,J8X 3P2,-75.71371190058625,45.444314476238794
381303417,Adam's Sausages & Meat Products Inc,butcher,NA,NA,Michael Street,1437,NA,K1B 3R3,-75.62819104494724,45.41591852981055
386974779,La Balade des Douceurs,bakery,NA,NA,Avenue Gatineau,126,NA,J8T 4J6,-75.7183427340176,45.483877094323404
388177545,Portuguese Bakery,bakery,NA,NA,Nelson Street,48,NA,NA,-75.6864794483633,45.43220974832059
418304632,Le pain d'Alain,bakery,NA,NA,Boulevard Saint-Joseph,53,Gatineau,NA,-75.73366669477407,45.42678797343957
425319618,The Docksyde Ice Cream & Snack Bar,NA,ice_cream,NA,NA,NA,NA,NA,-75.18009034943483,44.89469229883058
428824550,Boulangerie Pan Caliente,bakery,NA,NA,Boulevard Saint-Joseph,251(A),Gatineau,J8Y 3X5,-75.73328655186306,45.43646500255675
435397028,M&M Food Market,butcher,NA,M&M Food Market,Tompkins Avenue,385,NA,K1E 3H4,-75.49846644806777,45.477412969177536
435409676,Scoops Ice Cream,NA,ice_cream,NA,Waba Road,111,Pakenham,K0A 2X0,-76.29117034731598,45.332962749276994
437082152,Laura Secord,chocolate,NA,Laura Secord,Bayshore Drive,100,NA,NA,-75.8068558493162,45.346883156216535
437082156,Chilly Chilies,spices,NA,NA,Bayshore Drive,100,NA,NA,-75.80523288233778,45.347749155619745
437086810,Purdys Chocolatier,chocolate,NA,Purdys Chocolatier,Bayshore Drive,100,NA,NA,-75.80676130053268,45.34727487381533
437092748,Nespresso,coffee,NA,Nespresso,Bayshore Drive,100,NA,NA,-75.80670946830067,45.34729460373058
437092759,Carlo’s Bake Shop,bakery,fast_food,NA,Bayshore Drive,100,NA,NA,-75.80623545174885,45.347680204179106
448820190,Violets on Main Village Barkery,bakery,NA,NA,Main Street West,322,NA,NA,-75.84107766946813,44.91550140058847
457623300,Mr. Pretzels,bakery,fast_food,NA,Carling Avenue,2121,NA,NA,-75.76931174378605,45.372627050362425
465012277,La Boucherie du Village,butcher,NA,NA,Avenue de Buckingham,456,Gatineau,NA,-75.41653236119103,45.58776998194105
466419748,Fromagerie,cheese,NA,NA,Rue Georges,121(A),NA,J8M 1T6,-75.43519905040439,45.556828028050624
469683727,The Carp Custom Creamery,NA,ice_cream,NA,Carp Road,3763,NA,NA,-76.03732867633543,45.34542768241029
469799303,Royals Restaurant,butcher,restaurant,NA,Perth Street,6152,NA,NA,-75.83969606408658,45.193351347344176
470022429,Gingerbread Man,bakery,NA,NA,Tighe Street,1134,NA,NA,-75.68314673485344,45.22555208296092
470022469,Pure Water Factory,beverages,NA,NA,Manotick Main Street,5583,NA,NA,-75.68087935869559,45.223258876330334
470248117,The Black Walnut Bakery,bakery,NA,NA,Cameron Street,979,NA,NA,-75.41069023035648,45.517924415950695
473653346,Boulangerie aux Deux Freres,bakery,NA,NA,Rue Principale,146,Gatineau,J9H 3M4,-75.84189874900103,45.394944460235735
474819148,Les Aliments M&M,butcher,NA,NA,Boulevard Maloney Est,894,Gatineau,J8P 1H5,-75.6012904778343,45.48759048166671
475085838,Kafia Coffee,coffee,NA,NA,Boyd Avenue,842,NA,NA,-75.75148485839412,45.37667104346374
477490686,Lindt,chocolate,NA,Lindt,Campeau Drive,8555,NA,K2T 0K5,-75.93858232340509,45.29704065881597
477490689,Chilly Chiles,deli,NA,NA,Campeau Drive,8555,NA,K2T 0K5,-75.93844317392461,45.297117486357706
477490704,Godiva Chocolatier,chocolate,NA,Godiva Chocolatier,Campeau Drive,8555,NA,K2T 0K5,-75.937742815573,45.297882562230775
477524218,Laura Secord,chocolate,NA,Laura Secord,St-Laurent Boulevard,1200,NA,NA,-75.6392884510781,45.42228405010233
477524225,Carlo’s Bake Shop Express,bakery,fast_food,NA,St-Laurent Boulevard,1200,NA,NA,-75.63949798467975,45.42257655255219
477536427,T. Kettle,tea,NA,NA,St-Laurent Boulevard,1200,NA,NA,-75.6382220426626,45.422668793548304
477546409,Nutrition House,health_food,NA,Nutrition House,St-Laurent Boulevard,1200,NA,NA,-75.63769456339472,45.42220752533179
477547231,Crepe de Licious,ice_cream,fast_food,NA,St-Laurent Boulevard,1200,NA,NA,-75.63790525712139,45.42253347949693
477906866,Chocolato,chocolate,NA,NA,Boulevard Maloney Ouest,1100,NA,J8T 6G3,-75.69418116443816,45.47657981236512
477906933,Laura Secord,chocolate,NA,Laura Secord,NA,NA,NA,NA,-75.69631954725045,45.47603994178883
478374546,M&M Food Market,butcher,NA,M&M Food Market,Greenbank Road,1581,NA,K2J 4Y6,-75.74639049940906,45.27361215012623
478521051,COBS Bread,bakery,NA,COBS Bread,Strandherd Drive,3161,NA,K2J 5N1,-75.71924379070755,45.274074782487354
478533530,The Baker,bakery,NA,NA,Strandherd Drive,3570,NA,K2J 5L4,-75.73701815454139,45.275362000116694
478533531,Anabia Cupcakery Cafe,bakery,NA,NA,Strandherd Drive,3570,NA,K2J 5L4,-75.73707673631998,45.275338561756506
478630641,Muckleston & Brockwell,butcher,NA,NA,Beechwood Avenue,127,NA,NA,-75.67229892941754,45.441978346038724
478740491,Menchie's,NA,ice_cream,Menchie's,Strandherd Drive,3091,NA,K2G 4R9,-75.71687934939862,45.2756979495925
478740494,Kardish Health Food Centre,health_food,NA,NA,Strandherd Drive,3101,NA,K2G 4R9,-75.7174854404541,45.27552821554649
481260072,Tizita Bakeshop,bakery,NA,NA,Booth Street,365,NA,NA,-75.70896374637233,45.40730398763137
481263668,Seed to Sausage,butcher,NA,NA,Cambridge Street North,285,NA,NA,-75.70446228595829,45.40772046648522
481899067,Al-Rayiss Bakery,bakery,NA,NA,Robertson Road,2090,NA,K2H 8V5,-75.83196254954939,45.322065079747695
482250113,The Whalesbone Sustainable Oyster & Fish Supply,seafood,NA,NA,Kent Street,504,NA,NA,-75.6946940019649,45.40958000356416
484228774,Delice Royale,bakery,NA,NA,Forest Valley Drive,1600,NA,NA,-75.5361677998332,45.448943631911376
484718356,The Love Of Chocolate Factory,chocolate,NA,NA,St. Joseph Boulevard,2854,NA,NA,-75.51914327240365,45.47391169295214
484828737,Marble Slab Creamery,NA,ice_cream,Marble Slab Creamery,Innes Road,3712,NA,K1W 0C8,-75.51673119914001,45.44922394915179
484963093,COBS Bread,bakery,NA,COBS Bread,Innes Road,3920,NA,NA,-75.5083241010733,45.453583650197054
485242194,La Brioche,pastry,NA,NA,Bank Street,2440,NA,NA,-75.6482467096156,45.35344033522879
485242198,Capital Buns Bakery,bakery,NA,NA,Bank Street,2440,NA,NA,-75.6482692684342,45.3533810360649
510520351,The House of Cheese & Deli,deli,NA,NA,Strandherd Drive,4335,NA,NA,-75.78448295183735,45.270297350931365
528170398,Laura Secord,chocolate,NA,Laura Secord,Place-d'Orléans Drive,110,NA,K1C 2L9,-75.51631055110741,45.47851682275378
528170402,Purdys Chocolatier,chocolate,NA,Purdys Chocolatier,Place-d'Orléans Drive,110,NA,NA,-75.51698158507955,45.4781534983282
528170404,T. Kettle,tea,NA,NA,Place-d'Orléans Drive,110,NA,NA,-75.51717966941597,45.47809412004724
528175253,Charcuterie,cheese,NA,NA,Place-d'Orléans Drive,110,NA,K1C 2L9,-75.51510991122417,45.478260728268104
537538734,M&M Food Market,butcher,NA,M&M Food Market,Stittsville Main Street,1250,NA,K2S 1S9,-75.93176385447167,45.268520296406464
545542946,Frank's Catering & Baked Goods,bakery,NA,NA,Greenbank Road,283,NA,K2H 8K9,-75.77764250328214,45.324265035942524
545573722,HASI Bakery,bakery,NA,NA,Greenbank Road,250,NA,K2H 8X4,-75.7793109280694,45.32435477355944
545573738,The Joy of Gluten Free,bakery,NA,NA,Greenbank Road,250,NA,K2H 8X4,-75.7794218680615,45.324293001828174
552973685,Purdys Chocolatier,chocolate,NA,Purdys Chocolatier,Carling Avenue,2121,NA,NA,-75.7696867185579,45.37275055933367
552973688,Laura Secord,chocolate,NA,Laura Secord,Carling Avenue,2121,NA,NA,-75.76850773014618,45.372745617439556
561087168,Baskin-Robbins,NA,ice_cream,Baskin-Robbins,Meadowlands Drive,888,NA,NA,-75.70264345488047,45.36722620744398
561374164,Joy of Olives,deli,NA,NA,Wellington Street West,118,NA,NA,-75.83746703801852,44.915201277232796
561374169,Sugar Belle Bake Shoppe,bakery,NA,NA,Brock Street West,109,NA,NA,-75.83745856399283,44.91480685030055
561888505,Mrs. McGarrigles,deli,NA,NA,St. Lawrence Street,311,NA,NA,-75.83631376910704,44.91451494313857
567226651,Baskin-Robbins,NA,ice_cream,Baskin-Robbins,Earl Grey Drive,300,NA,NA,-75.91573257022662,45.31190730677437
570367954,The Butchery,butcher,NA,NA,Robertson Road,1821,NA,NA,-75.81967175643601,45.32894640056558
570820756,Delice Royal,bakery,NA,NA,Watters Road,900,NA,K4A 0B4,-75.47350482969095,45.48192426488086
573385585,M&M Food Market,butcher,NA,M&M Food Market,Montréal Road,536,NA,NA,-75.64560807922909,45.44073075917123
573799341,The Hill Butcher Shop,butcher,NA,NA,Ogilvie Road,2339,NA,NA,-75.59812758604583,45.45161080741642
574217789,Around the Block,butcher,NA,NA,Cobden Road,1117,NA,NA,-75.77784414914726,45.35273929733847
576378526,Baklawa King,pastry,NA,NA,Merivale Road,1556,NA,NA,-75.73569061167751,45.35362783387679
576378535,Bake & Sip Cafe,bakery,NA,NA,Merivale Road,1558,NA,NA,-75.73532500161562,45.352837952093445
576873976,Mavericks Doughnuts,bakery,NA,NA,Bank Street,1500,NA,K1H 7Z2,-75.66961921661274,45.38051894799542
576873977,Bakery Ichiban,bakery,NA,NA,Bank Street,1500,NA,K1H 7Z2,-75.66969469947247,45.38051185040388
576873988,Baskin-Robbins,NA,ice_cream,Baskin-Robbins,Bank Street,1500,NA,NA,-75.6703890165497,45.380885303292686
578268893,Lebanese Village Bakery,bakery,NA,NA,Alta Vista Drive,2629,NA,NA,-75.66204677347,45.372532952945
578272899,Mediterranean Bakery,bakery,NA,NA,Alta Vista Drive,2698,NA,NA,-75.66415343286344,45.373447388805424
584710154,M&M Food Market,butcher,NA,M&M Food Market,Rue Principale,200,Gatineau,J9H 6J4,-75.83437274078078,45.39505083340961
584815445,Aquaclear,beverages,NA,NA,Jeanne-d'Arc Boulevard South,5925,NA,NA,-75.54214419911908,45.464914821456205
584815447,Baghlan Market,deli,NA,NA,Jeanne-d'Arc Boulevard South,5925,NA,NA,-75.54203559214669,45.464788877012175
587602382,Geenie Bakery,bakery,NA,NA,Glen Park Drive,209,NA,NA,-75.56465946534203,45.430956004953686
590258035,Olde Towne Bakery,bakery,NA,NA,NA,NA,NA,NA,-76.14457611117797,45.13555478465749
591047219,M&M Food Market,butcher,NA,M&M Food Market,Trainyards Drive,197,NA,NA,-75.63834774680755,45.41142563976874
591675187,Brew It Boutique,coffee,NA,NA,Hazeldean Road,420,NA,NA,-75.88051558116412,45.30145037482346
591866056,M&M Food Market,butcher,NA,M&M Food Market,Tenth Line Road,2026,NA,NA,-75.48811810916308,45.45875703762707
591869357,Pâtisserie Le Caramel,pastry,NA,NA,Vanguard Drive,200,NA,NA,-75.48754933600853,45.45754599404426
593918065,Sinbad Bakery,bakery,NA,NA,Hazeldean Road,471,NA,NA,-75.88898964894261,45.29858234896648
593918066,Sultan Butchery,butcher,NA,NA,Hazeldean Road,471,NA,NA,-75.88893914516981,45.29854159915834
593922348,La Provence Bakery,bakery,NA,NA,Hazeldean Road,500,NA,K2L 2B5,-75.89410080004356,45.292979149651046
593922354,Anna Stubbe Chocolates,chocolate,NA,NA,Hazeldean Road,500,NA,NA,-75.89370238046314,45.29343457794735
593924252,Oui8 Bakery,bakery,NA,NA,Hazeldean Road,501,NA,NA,-75.89352331632372,45.29577987779243
597564043,Little Italy Fine Foods,deli,NA,NA,St. Joseph Boulevard,2701,NA,NA,-75.52352224094065,45.47239163960381
598652095,Chippers Bakery,bakery,NA,NA,Somerset Street West,1055,NA,NA,-75.71988889339747,45.406850600943514
599071834,European Delicatessen,deli,NA,NA,Merivale Road,1568,NA,NA,-75.73476942575839,45.351621184145756
599071840,Baskin-Robbins,NA,ice_cream,Baskin-Robbins,Merivale Road,1568,NA,NA,-75.734583379793,45.351309991124396
603897734,Lakomka International Deli,deli,NA,NA,Baxter Road,1127,NA,NA,-75.7821106601029,45.35091327198874
603914590,M&M Food Market,butcher,NA,M&M Food Market,Hazeldean Road,442,NA,NA,-75.88504713541754,45.299605241575236
603918538,Al-Balad Bakery,bakery,NA,NA,Hazeldean Road,462,NA,NA,-75.8872409578878,45.29814694567015
603997818,Barb's Dinner,bakery,NA,NA,Main Street West,5,Smiths Falls,K7A 1M4,-76.0215495643464,44.89932788868583
603997841,C'est Tout Bakery,bakery,NA,NA,Beckwith Street South,14,Smiths Falls,K7A 2A8,-76.02134788632033,44.899144098261225
605365776,Laura Secord,chocolate,NA,Laura Secord,Riverside Drive,2277,NA,NA,-75.67870982863805,45.385442471404204
605374222,DavidsTea,tea,NA,DavidsTea,Riverside Drive,2277,NA,NA,-75.67690470163784,45.38604005034499
605393478,Laura Secord,chocolate,NA,Laura Secord,Eagleson Road,300,NA,NA,-75.87827132026611,45.30202622969626
606206877,Don's Meat Market,butcher,NA,NA,Mill Street,126,NA,NA,-76.19387524931962,45.22500714995958
606499008,Little Euro Deli,butcher,NA,NA,Goldridge Drive,2,NA,NA,-75.92070047634928,45.316014845408034
606501689,Voila Gluten Free Bakeree,bakery,NA,NA,Carling Avenue,4055,NA,NA,-75.90773734706639,45.33855391229374
607739743,Accacia,pastry,NA,NA,St-Laurent Boulevard,1020,NA,NA,-75.63972692115884,45.42743096666546
610253341,Chocolat Favoris,chocolate,NA,NA,Greenbank Road,1055,NA,NA,-75.74955002805528,45.27683372376619
616340151,M&M Food Market,butcher,NA,M&M Food Market,County Road 43,2868,NA,NA,-75.64382514481584,45.025735059327474
616966939,Grahame's Bakery,bakery,NA,NA,Clothier Street East,115,NA,NA,-75.64624279552648,45.0181230504963
617642479,Man'oushi Lebanese Bakery and Shawarma,bakery,fast_food,NA,Innovation Drive,5055,NA,NA,-75.93065453545208,45.343992627132856
618833489,Alsafi Bakery,bakery,NA,NA,Lamira Street,2186 B,NA,NA,-75.67128875221212,45.38493710358335
623573733,Village Bakery,bakery,NA,NA,Notre Dame Street,800,NA,NA,-75.29019978227694,45.27088292525421
624536883,Bar Lautier Le Glacier,NA,ice_cream,NA,NA,NA,NA,NA,-75.41253593981253,45.57810382806583
626811399,Ottawa Halal Market,butcher,NA,NA,Dumaurier Avenue,2833,NA,NA,-75.79375435584723,45.350748306693205
627056301,Little Stream Bakery,bakery,NA,NA,NA,NA,NA,NA,-76.30765831286878,44.88230998158912
631327661,Aladdin Bakery,bakery,NA,NA,Lanthier Drive,2020,NA,NA,-75.49329002165932,45.45812258515073
631327669,Baskin-Robbins,NA,ice_cream,Baskin-Robbins,Lanthier Drive,2020,NA,NA,-75.4932165679726,45.45814233725595
632704585,Alberts Meat Shop,butcher,NA,NA,County Road 18,2065,NA,NA,-75.67159409637478,44.98698955162227
640901922,The Sweet Room,bakery,NA,NA,Stittsville Main Street,1408,NA,NA,-75.92514696882009,45.2618934398415
651371855,Nutrition House,health_food,NA,Nutrition House,Rideau Street,50,NA,NA,-75.69214048464698,45.42521034644289
651630082,Laura Secord,chocolate,NA,Laura Secord,Rideau Street,50,NA,NA,-75.693000392823,45.42532956034078
651637565,DavidsTea,tea,NA,DavidsTea,Rideau Street,50,NA,NA,-75.69073676279731,45.42468502121481
651639752,Purdys Chocolatier,chocolate,NA,Purdys Chocolatier,Rideau Street,50,NA,NA,-75.69031186757343,45.42481271489896
651855640,Village Treats,chocolate,NA,NA,George Street,70,NA,NA,-76.36497060562091,45.017626890885445
652144852,Carlo’s Bake Shop Express,bakery,fast_food,NA,Rideau Street,50,NA,NA,-75.69092085796488,45.425022406438096
652164523,Nespresso,coffee,NA,Nespresso,Rideau Street,50,NA,NA,-75.69123873586767,45.424817301863
656819192,Stolichni Deli,deli,NA,NA,Carling Avenue,2280,NA,NA,-75.77432487249878,45.36804198984547
657084211,Jasmine Bakery,bakery,NA,NA,Iris Street,2730,NA,K2C 1E6,-75.78637389869156,45.347792601127935
668386467,Carp Bakery,bakery,NA,NA,Donald B. Munro Drive,461,NA,NA,-76.03795111508722,45.344692381842606
670753894,Baskin-Robbins,NA,ice_cream,Baskin-Robbins,Richmond Road,1460,NA,NA,-75.78946522577337,45.36286775903628
670790818,Boucherie Méditéranée,butcher,NA,NA,Boulevard Gréber,200,Gatineau,J8T 6K2,-75.70238238768891,45.472726074006374
670996861,Cacoa70,chocolate,NA,NA,NA,NA,NA,NA,-75.69500007280654,45.47666609798886
671002017,Les Aliments M&M,butcher,NA,NA,Rue Bellehumeur,205,Gatineau,J8T 8H3,-75.69184708223484,45.48001577273945
671009985,Premiere Moisson,bakery,NA,NA,Boulevard Maloney Ouest,920,NA,J8T 3R6,-75.68863009722764,45.47817866356108
671952903,Cuisinart,deli,NA,NA,Boulevard Maloney Est,865,Gatineau,NA,-75.60459730423779,45.486823791923875
671955992,Frissons & Bonbons,NA,ice_cream,NA,Boulevard Maloney Est,894,Gatineau,NA,-75.60114271405327,45.487615363122856
681150824,Suzy Q,pastry,fast_food,NA,Robertson Road,2015,NA,NA,-75.82776309488739,45.32471856312498
684653150,Frank's Catering & Baked Goods,bakery,NA,NA,Meadowlands Drive East,1121,NA,NA,-75.71194752575425,45.36262917354595
685770583,Bar Laitier,NA,ice_cream,NA,NA,NA,NA,NA,-75.7090306201488,45.475150606085464
685992088,Chocolats Favoris,chocolate,NA,NA,Hazeldean Road,457,NA,NA,-75.88617855637774,45.29984003107976
692860050,Laura Secord,chocolate,NA,Laura Secord,NA,NA,NA,NA,-75.73179969837065,45.44162369114659
693945788,La Vieille Alliance,bakery,NA,NA,Chemin d'Aylmer,210,NA,J9H 1A2,-75.83229719979943,45.394881678562044
709271117,Sultan,butcher,NA,NA,Bank Street,2446,NA,NA,-75.64682954302233,45.35259020127499
709271119,M&M Food Market,butcher,NA,M&M Food Market,Bank Street,2446,NA,NA,-75.64672723540754,45.35242390460987
709271129,Sweet Castle,bakery,NA,NA,Bank Street,2446,NA,NA,-75.64546513894243,45.35286495383439
714969993,Bar Laitier Le Twist,NA,ice_cream,NA,Avenue de Buckingham,399,Gatineau,J8L 2G8,-75.41743932157198,45.58931380235333
738303213,3Apples Bakery,bakery,NA,NA,NA,NA,NA,NA,-76.29019298097842,45.33286072040454
743742887,Healthy Food Technologies,bakery,NA,NA,NA,NA,NA,NA,-76.1819275818926,45.23334494758157
779125837,Strawberry Blonde Bakery,bakery,NA,NA,Silver Seven Road,767,NA,K2V 0H1,-75.91519718979463,45.30137815789338
817368888,Valley Custom Cutting,butcher,NA,NA,Lombard Street,159,Smiths Falls,K7A 5B8,-76.03233253077204,44.888149540325095
991324145,Carp Custom Creamery,NA,ice_cream,NA,Willand Lane,100,Ottawa,NA,-76.08243663618074,45.47972147442227
1055108856,Purdys Chocolatier,chocolate,NA,Purdys Chocolatier,St-Laurent Boulevard,1200,NA,NA,-75.63792538745858,45.42218307408434
1067024824,Saadi Nuts &Coffee,coffee,NA,NA,Iris Street,1130,NA,NA,-75.78648556800083,45.34776087705261
